run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23
369.0,1066.0,3138.0,1016.0,1066.0,2590.0,3115.0,2588.0,164.0,1539.0,2587.0,92.0,2429.0,,1098.0,672.0,2428.0,617.0,1672.0,122.0,,912.0,1177.0,3351.0
1379.0,11.0,2158.0,1553.0,741.0,3415.0,2418.0,2076.0,702.0,211.0,1135.0,2197.0,3092.0,,1439.0,1469.0,2421.0,701.0,245.0,507.0,,1894.0,80.0,438.0
96.0,2436.0,3024.0,3418.0,3416.0,1259.0,507.0,229.0,866.0,20.0,3028.0,372.0,1210.0,,1551.0,68.0,666.0,722.0,1047.0,3118.0,,1379.0,2573.0,1066.0
3183.0,1065.0,,2952.0,1210.0,2589.0,2899.0,2064.0,617.0,1466.0,1469.0,2480.0,3313.0,,242.0,1503.0,2143.0,2683.0,1466.0,2436.0,,3083.0,3384.0,972.0
1812.0,3150.0,,2899.0,1124.0,2058.0,135.0,2830.0,320.0,1210.0,98.0,3183.0,1689.0,,211.0,3112.0,2433.0,2527.0,174.0,1467.0,,3351.0,380.0,1499.0
2339.0,2344.0,,822.0,1399.0,1935.0,2523.0,611.0,1207.0,1672.0,1811.0,1599.0,1476.0,,3349.0,615.0,2410.0,1636.0,615.0,3369.0,,1500.0,1419.0,1450.0
2899.0,1500.0,,2206.0,438.0,2353.0,1929.0,1039.0,25.0,1285.0,1065.0,177.0,2238.0,,2583.0,997.0,2260.0,248.0,1098.0,2525.0,,11.0,822.0,80.0
2784.0,234.0,,1197.0,1002.0,1055.0,579.0,1745.0,248.0,618.0,1054.0,1192.0,2850.0,,700.0,1542.0,2435.0,1798.0,1285.0,3360.0,,122.0,949.0,2784.0
2077.0,1379.0,,670.0,585.0,3177.0,1860.0,1337.0,1929.0,174.0,3365.0,1929.0,1524.0,,428.0,1917.0,1684.0,73.0,2518.0,513.0,,80.0,31.0,1552.0
1499.0,3343.0,,322.0,1035.0,730.0,2197.0,1682.0,1493.0,2518.0,3010.0,1452.0,3024.0,,12.0,3051.0,2432.0,682.0,618.0,1781.0,,1318.0,1903.0,1401.0
741.0,3351.0,,1903.0,2557.0,1033.0,1432.0,1599.0,3081.0,339.0,141.0,2298.0,,,3081.0,327.0,1947.0,1929.0,488.0,2372.0,,898.0,1917.0,3183.0
1552.0,2354.0,,1748.0,946.0,2443.0,372.0,585.0,835.0,488.0,546.0,1903.0,,,1242.0,1065.0,2710.0,412.0,2275.0,1180.0,,1180.0,228.0,1217.0
2503.0,1308.0,,1454.0,2135.0,1213.0,2784.0,2026.0,2683.0,824.0,1541.0,946.0,,,108.0,1481.0,2436.0,168.0,1065.0,2935.0,,2436.0,1111.0,741.0
1891.0,122.0,,2452.0,1452.0,3331.0,3324.0,3024.0,73.0,3051.0,2206.0,2158.0,,,312.0,1564.0,2569.0,1242.0,1541.0,2269.0,,2344.0,1541.0,1557.0
1542.0,80.0,,2519.0,1187.0,64.0,3073.0,,1313.0,380.0,1454.0,1288.0,,,20.0,2573.0,1894.0,1466.0,1312.0,376.0,,296.0,997.0,946.0
884.0,296.0,,1564.0,1287.0,1078.0,1696.0,,1466.0,2275.0,1159.0,1258.0,,,1672.0,572.0,3245.0,242.0,3113.0,533.0,,3343.0,14.0,1500.0
719.0,3362.0,,1157.0,1180.0,2778.0,2862.0,,412.0,1065.0,1118.0,1741.0,,,2427.0,756.0,2866.0,1183.0,312.0,444.0,,3010.0,880.0,11.0
972.0,3083.0,,289.0,3183.0,166.0,126.0,,242.0,672.0,1312.0,793.0,,,174.0,1177.0,2140.0,2830.0,871.0,2751.0,,2914.0,161.0,1864.0
1557.0,3151.0,,1542.0,1196.0,1607.0,1973.0,,216.0,1159.0,1031.0,3369.0,,,2683.0,1419.0,1607.0,3182.0,672.0,516.0,,3151.0,1118.0,3118.0
2072.0,2444.0,,31.0,735.0,3305.0,3290.0,,473.0,1197.0,1024.0,1973.0,,,380.0,112.0,2850.0,108.0,1539.0,2135.0,,2739.0,3290.0,600.0
3313.0,1467.0,,346.0,728.0,3373.0,2525.0,,978.0,1564.0,2354.0,845.0,,,725.0,987.0,2406.0,2420.0,3188.0,2503.0,,3416.0,98.0,1432.0
2679.0,898.0,,2711.0,2269.0,353.0,3360.0,,2830.0,3374.0,2371.0,2411.0,,,672.0,1748.0,2882.0,369.0,3132.0,3150.0,,3313.0,546.0,2899.0
1268.0,912.0,,941.0,516.0,1830.0,1248.0,,701.0,1503.0,1197.0,521.0,,,1074.0,1135.0,461.0,761.0,700.0,11.0,,2411.0,297.0,2850.0
1467.0,1723.0,,3028.0,1472.0,1089.0,735.0,,2427.0,80.0,875.0,158.0,,,168.0,228.0,771.0,1108.0,1191.0,2475.0,,2454.0,11.0,925.0
2238.0,3010.0,,1312.0,3118.0,2616.0,1399.0,,761.0,663.0,2899.0,2784.0,,,1539.0,1159.0,1746.0,2427.0,197.0,1939.0,,1210.0,1309.0,1180.0
1180.0,1180.0,,1159.0,1611.0,1612.0,2847.0,,3182.0,197.0,3418.0,123.0,,,1066.0,1414.0,1217.0,473.0,2542.0,946.0,,3369.0,2206.0,3313.0
1318.0,2376.0,,3365.0,1417.0,2018.0,925.0,,682.0,1046.0,203.0,3001.0,,,1636.0,1079.0,11.0,978.0,455.0,735.0,,609.0,1095.0,2503.0
1936.0,3183.0,,98.0,6.0,1981.0,1745.0,,1183.0,929.0,2342.0,2352.0,,,615.0,31.0,1450.0,1551.0,1855.0,2862.0,,1054.0,663.0,369.0
1689.0,2411.0,,228.0,123.0,2961.0,2291.0,,1210.0,1534.0,1542.0,585.0,,,3113.0,1232.0,1707.0,3074.0,2523.0,281.0,,2376.0,68.0,2238.0
1036.0,3313.0,,1118.0,2834.0,2662.0,2349.0,,1860.0,2523.0,1748.0,2935.0,,,1929.0,1191.0,2081.0,361.0,1197.0,1689.0,,3183.0,2404.0,376.0
1598.0,2914.0,,2371.0,1284.0,1496.0,3081.0,,1108.0,1419.0,565.0,1049.0,,,2513.0,1095.0,1723.0,615.0,1309.0,2784.0,,3210.0,1666.0,521.0
1319.0,2414.0,,1469.0,372.0,2372.0,1982.0,,108.0,1661.0,941.0,3313.0,,,2518.0,1197.0,1467.0,5.0,380.0,719.0,,3118.0,1469.0,1379.0
765.0,3118.0,,1374.0,2503.0,2579.0,2375.0,,1798.0,1553.0,1471.0,1622.0,,,455.0,1111.0,1581.0,1210.0,211.0,3362.0,,225.0,1535.0,912.0
456.0,131.0,,68.0,945.0,2891.0,2499.0,,388.0,2521.0,2452.0,1124.0,,,1466.0,11.0,2522.0,216.0,929.0,1273.0,,945.0,1412.0,1318.0
553.0,2739.0,,3132.0,1687.0,883.0,1622.0,,197.0,2542.0,120.0,3031.0,,,5.0,2519.0,2481.0,2197.0,339.0,845.0,,50.0,112.0,2713.0
777.0,945.0,,2638.0,1285.0,3053.0,2663.0,,1551.0,15.0,1404.0,1417.0,,,3182.0,2206.0,2521.0,2318.0,1661.0,158.0,,158.0,2957.0,898.0
1154.0,2454.0,,379.0,281.0,300.0,2860.0,,1855.0,1191.0,1708.0,735.0,,,216.0,3365.0,1017.0,174.0,1419.0,1416.0,,533.0,327.0,3083.0
2020.0,3416.0,,1024.0,3115.0,2894.0,1950.0,,438.0,1309.0,760.0,507.0,,,618.0,120.0,1106.0,618.0,1503.0,2557.0,,2269.0,1197.0,1287.0
2064.0,3369.0,,1633.0,1185.0,1501.0,2026.0,,80.0,436.0,289.0,3290.0,,,2542.0,2342.0,1221.0,245.0,949.0,2499.0,,1812.0,1748.0,444.0
612.0,1054.0,,2342.0,3362.0,916.0,1192.0,,2740.0,1111.0,987.0,1745.0,,,1159.0,1016.0,2527.0,438.0,2522.0,1292.0,,2570.0,1503.0,884.0
1294.0,736.0,,203.0,131.0,2014.0,2158.0,,1419.0,367.0,346.0,1277.0,,,1748.0,822.0,721.0,80.0,1159.0,3005.0,,1723.0,1135.0,1812.0
630.0,3210.0,,420.0,2468.0,1122.0,2076.0,,793.0,3188.0,420.0,3181.0,,,1111.0,670.0,1168.0,1917.0,329.0,994.0,,2414.0,1232.0,2905.0
1039.0,1049.0,,504.0,1481.0,2441.0,2102.0,,929.0,327.0,2711.0,2899.0,,,1503.0,196.0,1110.0,197.0,1534.0,898.0,,1891.0,1981.0,1467.0
1942.0,2269.0,,43.0,1248.0,3339.0,4.0,,2318.0,120.0,920.0,3024.0,,,1407.0,141.0,113.0,852.0,259.0,307.0,,736.0,289.0,1308.0
1597.0,158.0,,523.0,2830.0,2935.0,2064.0,,725.0,1157.0,1414.0,,,,1541.0,379.0,2272.0,1644.0,3374.0,945.0,,2503.0,346.0,492.0
795.0,651.0,,1215.0,1243.0,548.0,1840.0,,1312.0,2740.0,2329.0,,,,871.0,2899.0,1437.0,1419.0,68.0,2321.0,,651.0,420.0,1452.0
320.0,2503.0,,1471.0,1190.0,1995.0,2352.0,,361.0,3384.0,504.0,,,,1191.0,129.0,1691.0,1054.0,1130.0,1505.0,,2372.0,1414.0,1033.0
99.0,1273.0,,1412.0,50.0,2466.0,3031.0,,1644.0,1284.0,523.0,,,,245.0,1068.0,1487.0,871.0,756.0,2429.0,,131.0,2522.0,1723.0
1436.0,1851.0,,297.0,446.0,1220.0,188.0,,615.0,1855.0,1453.0,,,,488.0,523.0,292.0,2957.0,880.0,1158.0,,1226.0,1159.0,1960.0
1616.0,1891.0,,760.0,114.0,2236.0,1278.0,,312.0,259.0,454.0,,,,1079.0,1046.0,24.0,388.0,663.0,2072.0,,92.0,1016.0,3369.0
324.0,946.0,,1535.0,1416.0,2517.0,2588.0,,245.0,997.0,589.0,,,,3374.0,149.0,1318.0,822.0,1564.0,1105.0,,2086.0,1860.0,532.0
78.0,225.0,,141.0,843.0,3083.0,1268.0,,259.0,880.0,1327.0,,,,1564.0,43.0,1214.0,2206.0,1553.0,514.0,,2862.0,322.0,994.0
1103.0,2372.0,,2354.0,2499.0,2069.0,1599.0,,2420.0,297.0,1805.0,,,,1285.0,1215.0,337.0,793.0,1111.0,114.0,,757.0,379.0,225.0
1104.0,1812.0,,2329.0,1107.0,3304.0,1896.0,,2513.0,329.0,830.0,,,,880.0,3028.0,2516.0,177.0,297.0,2232.0,,3092.0,713.0,1239.0
669.0,533.0,,2190.0,1455.0,2570.0,1466.0,,228.0,184.0,131.0,,,,663.0,98.0,741.0,929.0,177.0,2038.0,,1557.0,2371.0,3073.0
1290.0,1813.0,,129.0,963.0,1179.0,3326.0,,755.0,379.0,299.0,,,,2371.0,2957.0,736.0,1491.0,997.0,651.0,,2850.0,2519.0,945.0
1132.0,2751.0,,2478.0,2158.0,2060.0,441.0,,1177.0,1917.0,2326.0,,,,1419.0,2404.0,1557.0,1177.0,3112.0,3343.0,,372.0,1542.0,1542.0
2154.0,1557.0,,1805.0,135.0,161.0,1915.0,,177.0,98.0,11.0,,,,3051.0,1374.0,972.0,725.0,2605.0,2527.0,,946.0,987.0,96.0
835.0,2072.0,,1967.0,1288.0,1821.0,572.0,,618.0,1542.0,1606.0,,,,2206.0,1633.0,857.0,1046.0,987.0,2376.0,,2527.0,670.0,1268.0
864.0,3115.0,,661.0,1033.0,2962.0,3024.0,,2197.0,228.0,1967.0,,,,1095.0,875.0,2344.0,2513.0,379.0,3183.0,,2429.0,120.0,500.0
1493.0,2086.0,,920.0,1601.0,2487.0,,,871.0,3112.0,1801.0,,,,875.0,920.0,899.0,743.0,228.0,1812.0,,1192.0,1374.0,2376.0
787.0,1864.0,,371.0,3024.0,1735.0,,,1074.0,14.0,603.0,,,,1124.0,177.0,2146.0,1855.0,436.0,131.0,,2237.0,2740.0,1793.0
1640.0,2850.0,,1414.0,,3204.0,,,1079.0,2228.0,2243.0,,,,3132.0,436.0,2480.0,2228.0,1860.0,1599.0,,3115.0,3365.0,611.0
1313.0,2862.0,,38.0,,776.0,,,2573.0,1748.0,1529.0,,,,1065.0,3188.0,723.0,228.0,14.0,372.0,,1416.0,43.0,1288.0
1585.0,845.0,,1453.0,,819.0,,,174.0,1135.0,188.0,,,,14.0,898.0,296.0,312.0,1469.0,1210.0,,1273.0,830.0,541.0
29.0,638.0,,1666.0,,2998.0,,,488.0,1095.0,1215.0,,,,1046.0,2952.0,1105.0,1074.0,16.0,1226.0,,2072.0,436.0,1496.0
722.0,1226.0,,2202.0,,2287.0,,,743.0,161.0,1200.0,,,,339.0,1118.0,1330.0,1079.0,2228.0,2298.0,,1417.0,2133.0,1811.0
682.0,3073.0,,973.0,,2909.0,,,343.0,949.0,1486.0,,,,112.0,546.0,1500.0,755.0,1414.0,2523.0,,168.0,367.0,1341.0
701.0,123.0,,1065.0,,2586.0,,,1065.0,857.0,401.0,,,,15.0,2371.0,1256.0,2542.0,184.0,2952.0,,91.0,190.0,14.0
1102.0,2523.0,,120.0,,2866.0,,,1553.0,289.0,3190.0,,,,1542.0,1454.0,1236.0,867.0,1079.0,1559.0,,2238.0,2521.0,1026.0
1603.0,2298.0,,2243.0,,1187.0,,,867.0,1860.0,1666.0,,,,2957.0,2420.0,255.0,1159.0,857.0,1873.0,,2325.0,1471.0,516.0
870.0,757.0,,1284.0,,2534.0,,,161.0,16.0,1700.0,,,,327.0,3132.0,609.0,343.0,80.0,3313.0,,177.0,3418.0,255.0
493.0,818.0,,2738.0,,1698.0,,,3132.0,299.0,2541.0,,,,1917.0,184.0,1499.0,1553.0,3384.0,2860.0,,2952.0,203.0,1349.0
164.0,1689.0,,82.0,,3109.0,,,824.0,1414.0,2404.0,,,,2228.0,1031.0,912.0,1860.0,1135.0,1611.0,,1860.0,2899.0,2847.0
1704.0,2784.0,,2404.0,,1182.0,,,1917.0,1312.0,1068.0,,,,822.0,1054.0,651.0,455.0,1358.0,123.0,,1700.0,299.0,38.0
780.0,3092.0,,131.0,,135.0,,,1407.0,670.0,38.0,,,,1232.0,857.0,1379.0,2740.0,3290.0,1661.0,,1049.0,1708.0,2339.0
1798.0,1258.0,,33.0,,2432.0,,,1159.0,420.0,2478.0,,,,1534.0,2452.0,445.0,3051.0,289.0,2850.0,,1851.0,941.0,2072.0
73.0,1687.0,,1606.0,,1174.0,,,1054.0,822.0,661.0,,,,329.0,1471.0,230.0,1981.0,2740.0,857.0,,196.0,2354.0,579.0
2418.0,507.0,,143.0,,3101.0,,,1469.0,756.0,936.0,,,,2523.0,346.0,1288.0,1407.0,1542.0,1049.0,,1741.0,1633.0,1273.0
702.0,1873.0,,1589.0,,2269.0,,,1539.0,1469.0,184.0,,,,2275.0,454.0,2523.0,1903.0,98.0,1054.0,,3031.0,141.0,1806.0
617.0,1726.0,,1088.0,,2862.0,,,2228.0,1535.0,126.0,,,,197.0,949.0,3086.0,875.0,2587.0,2739.0,,1903.0,2452.0,553.0
288.0,1416.0,,2326.0,,771.0,,,2542.0,2957.0,1088.0,,,,1414.0,153.0,376.0,488.0,1917.0,225.0,,845.0,721.0,1047.0
951.0,2860.0,,188.0,,2499.0,,,455.0,1232.0,367.0,,,,259.0,1486.0,898.0,161.0,713.0,1723.0,,438.0,2711.0,936.0
2318.0,2899.0,,150.0,,461.0,,,1541.0,2206.0,704.0,,,,929.0,1445.0,3351.0,1327.0,11.0,818.0,,1599.0,3028.0,1891.0
25.0,168.0,,572.0,,2101.0,,,949.0,112.0,2202.0,,,,289.0,299.0,793.0,2371.0,1095.0,1288.0,,2523.0,1454.0,1920.0
343.0,91.0,,1404.0,,1256.0,,,329.0,2371.0,2738.0,,,,120.0,1535.0,122.0,112.0,1177.0,1726.0,,2899.0,2329.0,1983.0
754.0,2238.0,,1578.0,,1965.0,,,11.0,987.0,1412.0,,,,299.0,1500.0,2135.0,1541.0,2573.0,638.0,,1696.0,523.0,3362.0
790.0,2325.0,,1327.0,,2435.0,,,1046.0,346.0,2864.0,,,,1309.0,1024.0,3083.0,329.0,2342.0,1473.0,,1399.0,1811.0,2269.0
248.0,438.0,,1504.0,,2820.0,,,379.0,31.0,1504.0,,,,824.0,1200.0,2821.0,756.0,3051.0,300.0,,507.0,760.0,1598.0
412.0,2952.0,,401.0,,2406.0,,,997.0,1981.0,857.0,,,,997.0,1522.0,974.0,997.0,670.0,2444.0,,638.0,188.0,1319.0
1503.0,177.0,,454.0,,2547.0,,,875.0,1016.0,503.0,,,,1197.0,3418.0,1452.0,2573.0,190.0,3324.0,,1277.0,1967.0,765.0
1108.0,372.0,,3190.0,,1687.0,,,3188.0,1177.0,33.0,,,,756.0,203.0,234.0,949.0,1412.0,1417.0,,1689.0,1215.0,456.0
1456.0,1741.0,,546.0,,92.0,,,1374.0,2342.0,1012.0,,,,297.0,760.0,1187.0,3132.0,31.0,2470.0,,123.0,196.0,777.0
761.0,1599.0,,1708.0,,3210.0,,,2605.0,1288.0,1303.0,,,,16.0,713.0,1308.0,1065.0,1068.0,1864.0,,1973.0,2952.0,91.0
1650.0,1700.0,,936.0,,2108.0,,,2371.0,190.0,1955.0,,,,949.0,1327.0,3010.0,824.0,120.0,2991.0,,3290.0,1453.0,1154.0
468.0,1277.0,,1801.0,,2321.0,,,196.0,1486.0,2190.0,,,,31.0,1404.0,2414.0,259.0,1748.0,3115.0,,2499.0,1024.0,2020.0
1181.0,196.0,,2157.0,,2436.0,,,1124.0,68.0,1420.0,,,,420.0,1967.0,1124.0,1967.0,1232.0,1896.0,,735.0,511.0,612.0
3074.0,1860.0,,1891.0,,3245.0,,,1661.0,129.0,1589.0,,,,1981.0,190.0,50.0,1130.0,346.0,1433.0,,3073.0,504.0,2064.0
1491.0,735.0,,153.0,,2143.0,,,68.0,183.0,315.0,,,,98.0,2711.0,1210.0,1539.0,1981.0,556.0,,1466.0,129.0,1294.0
1159.0,81.0,,589.0,,1750.0,,,2206.0,177.0,153.0,,,,670.0,420.0,3369.0,141.0,1118.0,2848.0,,1864.0,1054.0,1039.0
852.0,2847.0,,3012.0,,2430.0,,,880.0,3365.0,2295.0,,,,228.0,1606.0,1180.0,380.0,299.0,1759.0,,2847.0,1606.0,630.0
1119.0,1192.0,,23.0,,2433.0,,,339.0,196.0,511.0,,,,1860.0,131.0,3118.0,2275.0,322.0,3295.0,,1288.0,33.0,99.0
211.0,1973.0,,1303.0,,2410.0,,,987.0,1454.0,1482.0,,,,346.0,1589.0,131.0,880.0,161.0,1851.0,,81.0,1801.0,795.0
977.0,1903.0,,1031.0,,2428.0,,,1534.0,3290.0,1481.0,,,,379.0,1805.0,946.0,339.0,822.0,1245.0,,1105.0,857.0,1942.0
866.0,1696.0,,1482.0,,2421.0,,,2523.0,941.0,3128.0,,,,161.0,2522.0,3362.0,2952.0,2521.0,1662.0,,2784.0,38.0,1597.0
978.0,2375.0,,1012.0,,666.0,,,2275.0,1118.0,136.0,,,,80.0,38.0,1599.0,2404.0,112.0,1696.0,,2298.0,1404.0,1103.0
595.0,3290.0,,1500.0,,1947.0,,,756.0,3028.0,973.0,,,,2605.0,1109.0,2914.0,98.0,1535.0,1190.0,,300.0,1068.0,1616.0
2371.0,2905.0,,390.0,,1781.0,,,3290.0,1471.0,1578.0,,,,2519.0,3384.0,2411.0,428.0,2899.0,1287.0,,1929.0,1327.0,78.0
293.0,3031.0,,299.0,,1684.0,,,1981.0,523.0,1393.0,,,,184.0,661.0,994.0,31.0,2519.0,1399.0,,2530.0,131.0,1290.0
1551.0,1303.0,,2771.0,,1939.0,,,31.0,1529.0,1373.0,,,,1553.0,1453.0,123.0,454.0,420.0,2095.0,,1813.0,184.0,1104.0
1183.0,1245.0,,1013.0,,1450.0,,,1903.0,2573.0,1891.0,,,,3290.0,3190.0,1054.0,3290.0,327.0,91.0,,1265.0,454.0,1436.0
2206.0,1466.0,,1925.0,,1894.0,,,327.0,3418.0,1082.0,,,,1016.0,511.0,3181.0,1016.0,1284.0,80.0,,1547.0,2243.0,1132.0
1943.0,232.0,,1614.0,,1746.0,,,1542.0,141.0,2771.0,,,,1471.0,1666.0,2475.0,3188.0,1666.0,1248.0,,2197.0,1486.0,320.0
1046.0,1288.0,,475.0,,3392.0,,,190.0,2605.0,371.0,,,,941.0,504.0,2751.0,1119.0,2957.0,1960.0,,3324.0,1578.0,29.0
91.0,2095.0,,2444.0,,3118.0,,,141.0,203.0,1925.0,,,,3188.0,1811.0,3183.0,3112.0,3418.0,1891.0,,2751.0,920.0,669.0
1586.0,300.0,,2522.0,,2569.0,,,131.0,2420.0,150.0,,,,436.0,3145.0,92.0,190.0,1046.0,1443.0,,1512.0,150.0,2154.0
587.0,793.0,,3332.0,,2882.0,,,3112.0,1633.0,2692.0,,,,38.0,1614.0,80.0,1124.0,2371.0,1411.0,,2905.0,1504.0,1493.0
473.0,1929.0,,1486.0,,3150.0,,,322.0,11.0,1477.0,,,,1177.0,2980.0,845.0,587.0,2711.0,2834.0,,1303.0,3010.0,1102.0
1950.0,143.0,,857.0,,1500.0,,,98.0,1453.0,1075.0,,,,1454.0,401.0,521.0,1197.0,523.0,1770.0,,1873.0,23.0,835.0
380.0,135.0,,565.0,,1707.0,,,1016.0,2638.0,3332.0,,,,185.0,1288.0,1812.0,760.0,1471.0,2121.0,,232.0,1312.0,864.0
1644.0,2291.0,,1200.0,,2038.0,,,2952.0,2197.0,2980.0,,,,1469.0,188.0,180.0,327.0,1454.0,232.0,,1481.0,1284.0,787.0
2957.0,2349.0,,603.0,,2411.0,,,120.0,1215.0,263.0,,,,2740.0,2326.0,3210.0,830.0,1404.0,118.0,,1726.0,1805.0,1640.0
794.0,2663.0,,830.0,,3115.0,,,1309.0,2711.0,390.0,,,,1535.0,1504.0,2503.0,1534.0,203.0,2515.0,,1745.0,3190.0,1313.0
1672.0,2499.0,,1082.0,,2914.0,,,3384.0,38.0,753.0,,,,2420.0,2190.0,225.0,2605.0,2404.0,196.0,,1443.0,1482.0,870.0
2830.0,3081.0,,1068.0,,296.0,,,2957.0,131.0,1614.0,,,,3418.0,1660.0,2899.0,120.0,1420.0,3416.0,,818.0,3012.0,951.0
388.0,2197.0,,136.0,,974.0,,,713.0,322.0,1257.0,,,,2452.0,2811.0,300.0,1309.0,367.0,3109.0,,1292.0,2326.0,1585.0
455.0,1950.0,,2295.0,,1168.0,,,1633.0,1404.0,2157.0,,,,1118.0,936.0,135.0,1469.0,38.0,585.0,,1245.0,1420.0,73.0
755.0,2076.0,,1522.0,,2784.0,,,1302.0,454.0,1284.0,,,,1855.0,1021.0,1273.0,68.0,2420.0,1476.0,,468.0,1925.0,701.0
2583.0,1745.0,,1420.0,,1581.0,,,2342.0,1903.0,489.0,,,,2197.0,2478.0,3313.0,2738.0,760.0,3176.0,,330.0,1088.0,493.0
822.0,229.0,,1955.0,,2522.0,,,3365.0,1412.0,3012.0,,,,1312.0,2197.0,1239.0,2523.0,129.0,1265.0,,2076.0,661.0,164.0
1719.0,1982.0,,625.0,,2481.0,,,43.0,149.0,1021.0,,,,857.0,1312.0,2935.0,3384.0,3365.0,94.0,,2991.0,589.0,1704.0
1207.0,3001.0,,315.0,,313.0,,,2243.0,565.0,149.0,,,,2711.0,603.0,2784.0,322.0,196.0,921.0,,2291.0,2738.0,780.0
242.0,998.0,,126.0,,89.0,,,2354.0,2295.0,23.0,,,,203.0,1708.0,372.0,2452.0,1016.0,1014.0,,2663.0,143.0,702.0
108.0,1840.0,,436.0,,1017.0,,,2738.0,2336.0,1280.0,,,,987.0,2354.0,2429.0,1232.0,941.0,1303.0,,3081.0,1303.0,682.0
3081.0,2588.0,,1257.0,,1221.0,,,1215.0,1374.0,792.0,,,,3365.0,625.0,1476.0,379.0,546.0,2820.0,,2349.0,413.0,2418.0
942.0,2026.0,,3128.0,,1106.0,,,188.0,1477.0,2120.0,,,,920.0,753.0,1552.0,196.0,141.0,545.0,,1950.0,1481.0,1603.0
1439.0,2418.0,,348.0,,5.0,,,822.0,2899.0,348.0,,,,760.0,315.0,757.0,2899.0,2243.0,1174.0,,2860.0,82.0,617.0
312.0,942.0,,367.0,,842.0,,,1068.0,1666.0,2444.0,,,,141.0,2771.0,1726.0,987.0,1374.0,2092.0,,1840.0,2190.0,1798.0
700.0,2102.0,,184.0,,167.0,,,454.0,760.0,475.0,,,,3384.0,1284.0,307.0,3365.0,1606.0,2374.0,,1982.0,1031.0,25.0
520.0,2902.0,,1393.0,,721.0,,,572.0,1327.0,1497.0,,,,1811.0,1955.0,1443.0,188.0,1248.0,3092.0,,2026.0,1955.0,1650.0
1098.0,3324.0,,1529.0,,113.0,,,546.0,1589.0,297.0,,,,1284.0,1572.0,1903.0,1454.0,43.0,81.0,,2375.0,2478.0,288.0
1309.0,188.0,,413.0,,1691.0,,,2452.0,2243.0,2638.0,,,,190.0,126.0,353.0,1542.0,1024.0,96.0,,3001.0,1477.0,248.0
793.0,2158.0,,792.0,,1671.0,,,297.0,2952.0,220.0,,,,2342.0,2295.0,1049.0,2354.0,454.0,1813.0,,942.0,1891.0,412.0
1539.0,951.0,,2811.0,,972.0,,,1486.0,1606.0,1392.0,,,,322.0,2480.0,1891.0,1471.0,1633.0,1463.0,,2588.0,2864.0,1159.0
871.0,1242.0,,1481.0,,1302.0,,,1568.0,23.0,1572.0,,,,1327.0,1012.0,1873.0,1420.0,1967.0,168.0,,998.0,603.0,790.0
12.0,1337.0,,263.0,,24.0,,,857.0,2404.0,1326.0,,,,1024.0,1420.0,1687.0,1285.0,2197.0,2354.0,,229.0,2771.0,1108.0
2683.0,1188.0,,865.0,,1110.0,,,1529.0,136.0,2480.0,,,,1633.0,2329.0,1920.0,2711.0,830.0,438.0,,2830.0,153.0,1950.0
830.0,925.0,,1700.0,,2272.0,,,2899.0,2354.0,82.0,,,,523.0,1088.0,330.0,546.0,1215.0,2454.0,,2418.0,1012.0,343.0
174.0,1866.0,,220.0,,1487.0,,,603.0,1967.0,1522.0,,,,1477.0,33.0,281.0,1633.0,2452.0,3001.0,,188.0,753.0,2583.0
3182.0,2830.0,,1373.0,,1855.0,,,1471.0,546.0,229.0,,,,1606.0,1529.0,1292.0,1529.0,1327.0,1700.0,,1719.0,1614.0,754.0
436.0,3024.0,,2864.0,,2140.0,,,184.0,1054.0,1660.0,,,,504.0,1289.0,818.0,1068.0,23.0,468.0,,1188.0,371.0,761.0
867.0,,,172.0,,337.0,,,263.0,2452.0,1663.0,,,,196.0,1412.0,1277.0,2692.0,2295.0,1903.0,,2102.0,401.0,3074.0
1242.0,,,2587.0,,1236.0,,,1503.0,1068.0,2811.0,,,,546.0,23.0,1192.0,11.0,2480.0,177.0,,1242.0,315.0,866.0
112.0,,,400.0,,2516.0,,,1327.0,511.0,3084.0,,,,1453.0,589.0,158.0,2342.0,1453.0,1660.0,,1636.0,1522.0,1456.0
161.0,,,489.0,,292.0,,,367.0,920.0,116.0,,,,1805.0,3012.0,388.0,1661.0,2738.0,2902.0,,2158.0,1568.0,1036.0
2542.0,,,1572.0,,1437.0,,,1420.0,1805.0,721.0,,,,367.0,830.0,1741.0,131.0,1288.0,1860.0,,925.0,1013.0,852.0
1981.0,,,1660.0,,1499.0,,,1955.0,1663.0,1209.0,,,,1215.0,220.0,2072.0,1374.0,188.0,2605.0,,2992.0,149.0,978.0
663.0,,,1209.0,,2146.0,,,1303.0,1200.0,2321.0,,,,1404.0,1013.0,1896.0,603.0,511.0,2291.0,,2902.0,390.0,473.0
1074.0,,,778.0,,1292.0,,,2404.0,753.0,400.0,,,,68.0,1082.0,507.0,38.0,150.0,2349.0,,1983.0,263.0,1491.0
1095.0,,,503.0,,1214.0,,,1412.0,1481.0,2659.0,,,,1589.0,489.0,1102.0,390.0,1708.0,3081.0,,1337.0,778.0,1119.0
2427.0,,,2076.0,,513.0,,,2295.0,390.0,2887.0,,,,390.0,348.0,369.0,1215.0,1568.0,2238.0,,441.0,1589.0,587.0
